#,,,,,"generated_by='OpenQuake engine 3.20.1', start_date='2024-11-22T04:58:56', checksum=2378174471"
event_id,gmv_PGA,gmv_SA(0.3),gmv_SA(0.6),gmv_SA(1.0),custom_site_id
9,0.0503769,0.147054,0.0752357,0.0819219,wh1zjfwk
9,0.063033,0.104278,0.189531,0.0742055,wh1zjgyk
9,0.0600432,0.257168,0.29953,0.162015,wh1zjfnx
9,0.0672625,0.123691,0.111522,0.0638659,wh1zjgys
9,0.0160194,0.106223,0.0578016,0.136275,wh1zjfq9
9,0.0603282,0.27709,0.212549,0.165899,wh1zjfns
9,0.0567099,0.282305,0.0796099,0.0328657,wh1zjfqx
9,0.0182455,0.0451586,0.266706,0.140509,wh1zjfws
9,0.075818,0.0680678,0.0810839,0.124297,wh1zjgn9
9,0.0548818,0.761038,0.151706,0.0817974,wh1zjgw8
9,0.0859912,0.210719,0.462517,0.126685,wh1zjgw9
9,0.0242913,0.102005,0.0914105,0.0664248,wh1zjgye
9,0.0629399,0.143015,0.187116,0.0786244,wh1zjgyw
9,0.108864,0.343225,0.126239,0.0812684,wh1zjyw9
9,0.0402266,0.237531,0.0570729,0.0706816,wh1zjbwy
9,0.106045,0.168914,0.152876,0.148092,wh1zjcyu
9,0.0352698,0.206913,0.0832005,0.166142,wh1zjfqf
9,0.0534477,0.143815,0.0534126,0.139831,wh1zjfqy
9,0.0426827,0.0714269,0.137295,0.0746403,wh1zjfqz
9,0.034178,0.0791095,0.171741,0.049122,wh1zjfwf
9,0.0446835,0.254694,0.206069,0.148659,wh1zjfyg
9,0.0837256,0.309447,0.0893818,0.185775,wh1zjgnc
9,0.106975,0.203404,0.249291,0.0383595,wh1zjgnz
9,0.140497,0.0807951,0.060882,0.0709702,wh1zjgwy
9,0.0244514,0.0335677,0.180643,0.115126,wh1zjgyb
9,0.0286121,0.526934,0.0803122,0.0804325,wh1yvyzn
9,0.171031,0.492468,0.120401,0.0319685,wh1yvzp1
9,0.0347515,0.422755,0.213461,0.052067,wh1yvzpn
9,0.0332442,0.274456,0.10994,0.0338194,wh1zjbxn
9,0.0482519,0.333036,0.248101,0.127801,wh1zjfr1
9,0.123852,0.0642276,0.125301,0.0748376,wh1zjfxh
9,0.175502,0.180732,0.127961,0.0832778,wh1zjfz5
9,0.161571,0.133093,0.12707,0.0347731,wh1zjgxn
9,0.181612,0.672992,0.135219,0.0992053,wh1zjup0
9,0.0725102,0.0686061,0.0460321,0.0491692,wh1zjup4
9,0.0665092,0.196635,0.131936,0.0931019,wh1zjfp1
9,0.149991,0.0918781,0.0235085,0.123554,wh1yvzr2
9,0.10556,0.2409,0.211493,0.0404342,wh1yvzr7
9,0.0409508,0.181351,0.233213,0.148412,wh1zjfx6
9,0.0413924,0.780186,0.122317,0.232855,wh1zjfxk
9,0.0582791,0.0447841,0.465946,0.135585,wh1zjfxq
9,0.133929,0.207309,0.104966,0.379203,wh1zjfz3
9,0.0400444,0.108695,0.0491335,0.0644903,wh1zjfz7
9,0.0602611,0.284484,0.122915,0.0753029,wh1zjfzk
9,0.143109,0.141418,0.352501,0.0711103,wh1zjgzr
9,0.125798,0.0693993,0.10115,0.107532,wh1zjup2
9,0.0633818,0.0915375,0.0896228,0.0877475,wh1zjup6
9,0.105486,0.28085,0.360037,0.052139,wh1zjup7
9,0.0534713,0.425114,0.151011,0.0522858,wh1zjupq
9,0.161062,0.201124,0.116207,0.0527694,wh1zjup2
9,0.0441659,0.139399,0.0850143,0.0652792,wh1zjbx3
9,0.0812125,0.0406132,0.0553479,0.0772679,wh1yvzp2
9,0.0169493,0.440116,0.562615,0.0418041,wh1zjbxq
9,0.154867,0.13376,0.0838202,0.082689,wh1zjbz2
9,0.0725646,0.198335,0.0737305,0.0284147,wh1zjczr
9,0.0897366,0.216248,0.142594,0.0710007,wh1zjfz7
9,0.0599556,0.158338,0.0859294,0.0178443,wh1zjfzk
9,0.0375463,0.312371,0.0887758,0.0572141,wh1zjgz2
9,0.0413583,0.388338,0.140766,0.125763,wh1zjgz6
9,0.0513131,0.0662137,0.164821,0.168572,wh1zjgzk
9,0.0650527,0.349132,0.0654614,0.116273,wh1zjupq
9,0.0298301,0.239284,0.0958319,0.207389,wh1zmbrb
9,0.150556,0.045966,0.0983047,0.0927813,wh1yyp84
9,0.0212687,0.151629,0.12742,0.237936,wh1zq021
9,0.113877,0.643207,0.0475446,0.0815122,wh1yyp86
9,0.0615884,0.0519828,0.0864023,0.211886,wh1zn5b2
9,0.0241492,0.0876,0.13172,0.147004,wh1zn4b7
9,0.105621,0.145001,0.101802,0.11585,wh1zn588
9,0.0621955,0.201058,0.266729,0.0511453,wh1zn4bs
9,0.0793685,0.0635688,0.0473063,0.15469,wh1yyp8e
9,0.0360361,0.0642656,0.0559675,0.0879401,wh1zn4b9
9,0.107453,0.203471,0.0884264,0.0392167,wh1yyp8f
9,0.019647,0.281764,0.0896552,0.154377,wh1zq02c
9,0.0391984,0.223072,0.112214,0.0853824,wh1yyj2b
9,0.131866,0.0553711,0.166521,0.069793,wh1zn4bg
9,0.046963,0.155948,0.280716,0.106316,wh1yyp94
9,0.0978684,0.186264,0.0527242,0.198412,wh1yyp95
9,0.0469952,0.223899,0.323665,0.0934287,wh1yyh36
9,0.0691166,0.0856357,0.150024,0.209343,wh1yyp9m
9,0.0746798,0.0908366,0.298458,0.240322,wh1yyh3t
9,0.0498602,0.106431,0.139656,0.0516275,wh1yyp9e
9,0.0504718,0.304078,0.34377,0.1434,wh1zn5c9
9,0.0873244,0.0966227,0.18785,0.142348,wh1zq01w
9,0.142412,0.343145,0.0610464,0.35532,wh1zn5cc
9,0.0762969,0.0888021,0.0875713,0.108921,wh1zn5cg
9,0.0585148,0.0780985,0.127819,0.0925503,wh1zn5f5
9,0.0759379,0.0932462,0.120538,0.155428,wh1zq061
9,0.0735574,0.298372,0.124313,0.10687,wh1yypd7
9,0.0670532,0.334905,0.134464,0.145805,wh1zn5fk
9,0.0482739,0.170066,0.0745227,0.126279,wh1znh46
9,0.0450373,0.125703,0.113225,0.0670243,wh1yyhd8
9,0.0734664,0.135813,0.23068,0.0705765,wh1yyjfs
9,0.0269569,0.0780199,0.195967,0.113579,wh1yypde
9,0.0571341,0.374931,0.113643,0.0438769,wh1znh4e
9,0.0776204,0.267277,0.0970478,0.260783,wh1zq0d9
9,0.0567972,0.45321,0.210692,0.0628118,wh1yyn4x
9,0.189793,0.0322457,0.139221,0.122423,wh1znh4v
9,0.102118,0.131655,0.0864607,0.19656,wh1znh4y
9,0.0521817,0.209188,0.231274,0.0684879,wh1znh5p
9,0.123955,0.430735,0.115127,0.0512683,wh1znh70
9,0.0467715,0.0739281,0.230759,0.154171,wh1znh71
9,0.129743,0.161768,0.0853636,0.221877,wh1znh76
9,0.0814824,0.404654,0.0433715,0.0256219,wh1yyhg6
9,0.0595924,0.050495,0.300868,0.0395285,wh1znh76
9,0.0702808,0.134475,0.136882,0.0577302,wh1znh77
9,0.0168915,0.171007,0.0733284,0.148395,wh1yyj76
9,0.157326,0.0798304,0.221985,0.094281,wh1yyjgm
9,0.0669375,0.0510812,0.105446,0.116456,wh1yyjgr
9,0.163821,0.142593,0.2862,0.102763,wh1yyn53
9,0.0398751,0.199179,0.191497,0.105037,wh1znh7m
9,0.0804619,0.0950645,0.0408508,0.0953394,wh1znh7s
9,0.0169597,0.124122,0.168775,0.259527,wh1yyhge
9,0.0681515,0.149722,0.290883,0.128789,wh1znh7v
9,0.0740098,0.39746,0.093691,0.0249469,wh1yyn5g
9,0.0374368,0.113646,0.3977,0.154244,wh1zq07c
9,0.069829,0.0977807,0.163364,0.0839562,wh1znh7v
9,0.174836,0.116261,0.0772935,0.194511,wh1yyhun
9,0.213391,0.0796003,0.308621,0.0685579,wh1znhkn
9,0.0414449,0.243491,0.189577,0.100401,wh1znhum
9,0.0238992,0.0812233,0.045111,0.147674,wh1znjh6
9,0.0765701,0.165189,0.0799016,0.10366,wh1znhsd
9,0.125058,0.153042,0.42824,0.0615634,wh1znhse
9,0.0752296,0.135855,0.0725437,0.09633,wh1znhu8
9,0.0271316,0.130511,0.067582,0.088132,wh1znhue
9,0.108702,0.231418,0.201209,0.0561498,wh1znhut
9,0.0558261,0.240649,0.221045,0.116646,wh1znhux
9,0.0620821,0.0876086,0.0612683,0.0764403,wh1znpuw
9,0.104992,0.0699433,0.0584078,0.0515296,wh1yyhhf
9,0.258262,0.384905,0.34584,0.36351,wh1zn1hf
9,0.12165,0.391354,0.176661,0.0753742,wh1yyjj1
9,0.0427989,0.240192,0.114451,0.060451,wh1yyjj4
9,0.0324527,0.0869705,0.920821,0.111062,wh1yyjjh
9,0.0575341,0.150981,0.138392,0.0502171,wh1yyjjh
9,0.0734316,0.108272,0.0913097,0.133443,wh1zq0j1
9,0.0599322,0.0294628,0.162186,0.0806621,wh1znjt6
9,0.053554,0.125605,0.179531,0.0223209,wh1yyhv9
9,0.0306735,0.223232,0.284903,0.10702,wh1yyhvz
9,0.168375,0.0458355,0.112045,0.232767,wh1yyhwp
9,0.0446932,0.332485,0.0319651,0.197908,wh1yyjnk
9,0.337371,0.240243,0.0751715,0.0436341,wh1yypn6
9,0.0393883,0.0770139,0.103009,0.243134,wh1znpwe
9,0.153893,0.143899,0.298418,0.0485164,wh1yynng
9,0.0379094,0.17452,0.0561644,0.0308193,wh1zn0wf
9,0.063304,0.20389,0.275695,0.0650388,wh1yyhp0
9,0.0616726,0.148167,0.111299,0.0260108,wh1zn0zx
9,0.131142,0.0503437,0.059579,0.128948,wh1zqr2n
9,0.0945008,0.11837,0.0749396,0.153982,wh1zqr2p
9,0.075559,0.256463,0.463214,0.0707916,wh1zqr2n
9,0.172405,0.193062,0.222722,0.0461612,wh1znr28
9,0.0555709,0.0257651,0.127494,0.078399,wh1znr29
9,0.0308421,0.239209,0.220215,0.438002,wh1yym2y
9,0.0675205,0.16022,0.0758775,0.185015,wh1yyr0y
9,0.110034,0.12422,0.149209,0.0889418,wh1znr2b
9,0.192501,0.0822881,0.194072,0.328368,wh1znr0u
9,0.0168835,0.0442332,0.0688928,0.0622766,wh1znr0y
9,0.020679,0.042521,0.214137,0.0739669,wh1yyr9q
9,0.0785968,0.115102,0.0635992,0.18594,wh1zn6c2
9,0.0575465,0.186119,0.241548,0.027457,wh1zn6c6
9,0.0166277,0.229348,0.0528493,0.243831,wh1zn6c7
9,0.0762814,0.189323,0.16388,0.07353,wh1yyr9t
9,0.0848057,0.182341,0.155481,0.0505725,wh1yyr9w
9,0.0570682,0.239104,0.0506862,0.151186,wh1zn6cs
9,0.0515435,0.419719,0.110604,0.19013,wh1yyrcg
9,0.0205665,0.307679,0.257604,0.0795117,wh1znqcy
9,0.0255808,0.110339,0.170543,0.11422,wh1znqfh
9,0.0224562,0.0357593,0.123741,0.113301,wh1zn767
9,0.0421056,0.201836,0.0771974,0.140617,wh1zn76m
9,0.0271506,0.151143,0.193319,0.0317845,wh1zn26z
9,0.0522058,0.236117,0.137918,0.078035,wh1znkdz
9,0.0273518,0.0471936,0.215385,0.203728,wh1znqdv
9,0.0265464,0.129384,0.0959181,0.0649676,wh1znkfz
9,0.129191,0.237908,0.268623,0.0879662,wh1znqdu
9,0.040481,0.28479,0.0966582,0.158899,wh1znkej
9,0.0682381,0.219796,0.222468,0.0843293,wh1znqep
9,0.0583985,0.162741,0.0859342,0.146965,wh1znqgh
9,0.0719383,0.319756,0.348002,0.0328816,wh1yyrg7
9,0.0437585,0.111534,0.121827,0.134087,wh1yyrgm
9,0.0908266,0.136226,0.0503704,0.11277,wh1yyrgr
9,0.0309848,0.0415767,0.0441216,0.0773194,wh1zn253
9,0.0733743,0.399745,0.22597,0.156926,wh1zn372
9,0.0575095,0.0989809,0.213574,0.0659351,wh1zn7e2
9,0.0394245,0.305914,0.468921,0.0936138,wh1znqek
9,0.13139,0.174682,0.103353,0.200838,wh1yyret
9,0.0652944,0.607695,0.127337,0.0559946,wh1zn37d
9,0.163701,0.0259187,0.168381,0.328567,wh1znk5e
9,0.0631965,0.101713,0.346296,0.0790323,wh1znk78
9,0.074593,0.261409,0.0719208,0.0845938,wh1znk7t
9,0.0743776,0.0468932,0.173405,0.083811,wh1znqge
9,0.0242266,0.100597,0.242963,0.250819,wh1zn7e8
9,0.044854,0.060027,0.308142,0.132415,wh1zn37b
9,0.110613,0.169576,0.310032,0.145582,wh1zn37u
9,0.0559344,0.0429932,0.052497,0.175688,wh1zn7ev
9,0.0465947,0.09552,0.212624,0.0565643,wh1znqgc
9,0.0142371,0.145272,0.0604374,0.0412961,wh1znqu1
9,0.0841843,0.168691,0.123795,0.0762624,wh1yyru1
9,0.0272968,0.0565889,0.0879383,0.111933,wh1yyru5
9,0.0671503,0.135591,0.0593458,0.098157,wh1yyruj
9,0.0313392,0.222187,0.102404,0.0682431,wh1znqsp
9,0.0373426,0.297827,0.127501,0.137452,wh1yyrur
9,0.112236,0.187871,0.137429,0.103452,wh1zn2h2
9,0.0556574,0.161072,0.0803426,0.0377051,wh1zn2h3
9,0.0371509,0.045996,0.146493,0.137239,wh1zn3kk
9,0.0658816,0.0413615,0.134546,0.133107,wh1zn3km
9,0.0600533,0.109706,0.307137,0.126011,wh1znqsk
9,0.0338465,0.30645,0.111614,0.118249,wh1znqsr
9,0.0223201,0.0809209,0.456955,0.0428536,wh1zn2kt
9,0.0792706,0.111051,0.342656,0.235691,wh1zn2kx
9,0.0478614,0.124197,0.36658,0.164769,wh1zn3k8
9,0.0818752,0.0825858,0.125263,0.0875738,wh1zn3ks
9,0.0923082,0.0575564,0.143245,0.0327277,wh1zn3kt
9,0.0544051,0.106216,0.0222926,0.246602,wh1zn2hz
9,0.0556535,0.219402,0.15692,0.311455,wh1zn2kg
9,0.055717,0.110612,0.16691,0.291856,wh1zn2sf
9,0.0404445,0.114334,0.124353,0.0636194,wh1zn3kb
9,0.0643674,0.116325,0.0991335,0.0494116,wh1zn3kv
9,0.01133,0.428296,0.250339,0.054119,wh1zn2t5
9,0.0818322,0.395019,0.192899,0.100263,wh1zn3m0
9,0.0609487,0.338195,0.128826,0.076274,wh1zn2tj
9,0.0238379,0.180797,0.32359,0.123187,wh1zn2tn
9,0.0545347,0.0832468,0.0816884,0.145458,wh1zn2vj
9,0.0524655,0.0864799,0.141353,0.0855191,wh1zn3jj
9,0.127082,0.0431286,0.140719,0.103018,wh1znmms
9,0.101186,0.142357,0.36402,0.135844,wh1yyryv
9,0.0143498,0.321022,0.184696,0.139292,wh1zn3x6
9,0.0587094,0.370882,0.127623,0.0775506,wh1zn92x
9,0.0711243,0.260991,0.0679607,0.136831,wh1zn98d
9,0.0421801,0.167792,0.0948018,0.0283603,wh1zn98t
9,0.141275,0.108323,0.123544,0.146042,wh1zn93k
9,0.0602584,0.0345284,0.25848,0.0733799,wh1zn89e
9,0.0362319,0.0456366,0.0729945,0.233638,wh1zn91t
9,0.0754641,0.148433,0.202532,0.213687,wh1zn93x
9,0.12874,0.138516,0.147997,0.077511,wh1zn999
9,0.0329808,0.223948,0.04158,0.0502301,wh1zn99d
9,0.0316169,0.168525,0.219623,0.0508228,wh1zn89y
9,0.0363177,0.0988283,0.103177,0.0550663,wh1zn99z
9,0.0901387,0.687842,0.236331,0.350951,wh1zn8dj
9,0.0642391,0.0469198,0.113414,0.0382212,wh1zn8fh
9,0.0438328,0.333488,0.226356,0.142236,wh1zn8fp
9,0.0801099,0.221411,0.147361,0.319781,wh1zn960
9,0.0639998,0.161855,0.14871,0.0926081,wh1zn8f6
9,0.160023,0.416591,0.19043,0.206217,wh1zn8fm
9,0.0349312,0.311883,0.205597,0.216404,wh1znd6k
9,0.0659774,0.0660664,0.347143,0.155909,wh1zn874
9,0.161433,0.129856,0.166665,0.0709028,wh1zn8gh
9,0.0731547,0.0880457,0.172175,0.0729377,wh1zn8gj
9,0.175768,0.0615823,0.0862417,0.0400772,wh1zn87m
9,0.164282,0.028488,0.10148,0.0502274,wh1zn87e
9,0.128185,0.0628744,0.0675242,0.199854,wh1zn8e8
9,0.0479206,0.434571,0.876055,0.121521,wh1znw7x
9,0.0540347,0.130218,0.565026,0.173791,wh1zn97t
9,0.102113,0.417657,0.162656,0.218147,wh1zn8gu
9,0.0567952,0.169498,0.116568,0.426394,wh1zn8s7
9,0.100535,0.124041,0.0561192,0.0410306,wh1zn8u6
9,0.0410367,0.120265,0.072742,0.139458,wh1zn8s8
9,0.047287,0.477084,0.0681837,0.0756395,wh1zn8m8
9,0.191127,0.0851421,0.216441,0.0643371,wh1yyww8
9,0.0608048,0.16596,0.0471789,0.077612,wh1zn8x2
9,0.0243818,0.0391542,0.212939,0.125338,wh1zn8rd
9,0.071748,0.168533,0.103914,0.131309,wh1znb72
9,0.0555223,0.250394,0.0845157,0.0814979,wh1znbvu
9,0.0666957,0.116915,0.302434,0.175034,wh1znbyj
10,0.0285049,0.077574,0.104393,0.0133463,wh1zh8zx
10,0.0388535,0.0691843,0.0783975,0.0222974,wh1zhc4p
10,0.0492612,0.053538,0.11714,0.0200141,wh1zhvfb
10,0.173392,0.159582,0.0620224,0.0304587,wh1zhu59
10,0.0319137,0.150451,0.011958,0.0260558,wh1zhc5f
10,0.108542,0.19237,0.125142,0.0122156,wh1zhghs
10,0.0319993,0.0652735,0.0244755,0.017204,wh1zhcky
10,0.0447628,0.111222,0.0118483,0.0438199,wh1zhfjj
10,0.075657,0.131141,0.0836202,0.0180373,wh1zhfv4
10,0.0687119,0.0980259,0.429768,0.0256038,wh1zhcvk
10,0.158187,0.114079,0.155005,0.0496744,wh1zhcw1
10,0.050399,0.0891234,0.0949584,0.0156954,wh1zhfnm
10,0.145051,0.0446565,0.038869,0.08372,wh1zhgn7
10,0.136919,0.194448,0.264406,0.155531,wh1zhgp1
10,0.0813067,0.131636,0.145028,0.0412804,wh1zhcp5
10,0.0169569,0.0736236,0.108585,0.0680687,wh1zhgp3
10,0.0947997,0.048358,0.111931,0.058451,wh1zhgp9
10,0.124182,0.152243,0.0714051,0.0193078,wh1zhgpe
10,0.0599617,0.0891246,0.124726,0.0451598,wh1zhcrz
10,0.0347085,0.0763937,0.0708323,0.0515864,wh1zj50u
10,0.0335167,0.116122,0.026436,0.0417919,wh1zj4c1
10,0.106169,0.091398,0.0407986,0.0383087,wh1zj4ch
10,0.0256998,0.121924,0.0756939,0.0177206,wh1zj4cp
10,0.0620618,0.339057,0.0900099,0.0224674,wh1zj4cc
10,0.0352743,0.0589369,0.0602968,0.069323,wh1zj49y
10,0.0424711,0.324224,0.0527865,0.040555,wh1zj4fz
10,0.189657,0.135852,0.114202,0.0314745,wh1zj54c
10,0.0407159,0.0743577,0.12271,0.0280659,wh1zj55e
10,0.0773663,0.230877,0.0761441,0.041859,wh1zj5hs
10,0.0900569,0.139025,0.0469801,0.0564735,wh1zj4uy
10,0.0416693,0.0478183,0.0856192,0.0157153,wh1zj5hc
10,0.0311073,0.335482,0.129691,0.0605563,wh1zj5jc
10,0.0911388,0.215905,0.120637,0.0533803,wh1zj4yp
10,0.0544168,0.182215,0.089543,0.0176941,wh1zj5n3
10,0.0417758,0.181093,0.129562,0.0422964,wh1zj5ng
10,0.0361599,0.0844318,0.046592,0.0197259,wh1zj5ny
10,0.206438,0.0538306,0.105809,0.0492675,wh1zj5pp
10,0.0731402,0.138851,0.0303027,0.0566281,wh1zj5pr
10,0.0605097,0.134432,0.133104,0.0195378,wh1zj5px
10,0.0284957,0.0632052,0.0526274,0.0467267,wh1zj4zy
10,0.131376,0.104873,0.035596,0.0225497,wh1zj5py
10,0.0452257,0.105453,0.120281,0.0513399,wh1zj6b1
10,0.0951266,0.159734,0.0890646,0.118819,wh1zj6bc
10,0.128593,0.0989448,0.0339071,0.0235182,wh1zj6c8
10,0.0359859,0.165722,0.15764,0.0362746,wh1zj6d4
10,0.194084,0.100476,0.144109,0.0394517,wh1zj6d6
10,0.124141,0.16293,0.0824767,0.0240177,wh1zj66x
10,0.0652345,0.0289604,0.0708556,0.0827055,wh1zj36f
10,0.0843679,0.332431,0.0396396,0.0178557,wh1zj35p
10,0.0414898,0.0586309,0.0384811,0.0107519,wh1zj370
10,0.0842196,0.0527035,0.076441,0.0781838,wh1zj3e1
10,0.053219,0.13915,0.0414101,0.0406758,wh1zj3gk
10,0.0450786,0.104645,0.0602445,0.0154232,wh1zj3et
10,0.0805803,0.0883571,0.1558,0.0257417,wh1zj3hh
10,0.0495491,0.12169,0.0402722,0.0137145,wh1zj3hj
10,0.0815605,0.03294,0.0315022,0.0424477,wh1zj3sh
10,0.110243,0.092951,0.0301394,0.0487455,wh1zj6h3
10,0.0411255,0.447302,0.0404148,0.0225352,wh1zj3hk
10,0.0362938,0.148235,0.0956231,0.0413431,wh1zj3kk
10,0.0448371,0.0979559,0.086194,0.0215892,wh1zj3hd
10,0.0527329,0.106665,0.106754,0.035153,wh1zj6hf
10,0.085221,0.468279,0.0837303,0.0381677,wh1zj6jw
10,0.0540663,0.210767,0.0985126,0.0925732,wh1zj3jf
10,0.0803971,0.0886784,0.0641424,0.0200281,wh1zj3np
10,0.268424,0.144838,0.0995175,0.0232894,wh1zj3wh
10,0.0384672,0.130404,0.0285518,0.0152093,wh1zj3wx
10,0.0902405,0.0546126,0.0569479,0.0258286,wh1zj6qd
10,0.0573861,0.240789,0.0225867,0.0602297,wh1zj3zp
10,0.0526866,0.0612814,0.151197,0.0326068,wh1zj2z2
10,0.069376,0.0729421,0.0597864,0.0299958,wh1zj6ps
10,0.029553,0.069158,0.0790182,0.054034,wh1yvw8p
10,0.0446631,0.151816,0.050679,0.0549376,wh1zjd0q
10,0.0417414,0.0408218,0.0783442,0.0646814,wh1zj82s
10,0.0704883,0.0395517,0.130623,0.0410009,wh1zjd0u
10,0.03793,0.0771119,0.295372,0.0773159,wh1zjd0y
10,0.0222219,0.119429,0.0542812,0.0462587,wh1yvw35
10,0.0212649,0.0909776,0.197543,0.0523971,wh1yvx15
10,0.0935953,0.0340319,0.0908828,0.152535,wh1zjd15
10,0.0801132,0.0507763,0.0889149,0.0122427,wh1yvw3e
10,0.111637,0.0536874,0.153776,0.0511931,wh1yvw3x
10,0.0792282,0.0406874,0.118919,0.0424659,wh1yvw9c
10,0.0226907,0.0771789,0.0845796,0.0217965,wh1zjd1z
10,0.0825812,0.0368924,0.0875207,0.0210417,wh1yvw6q
10,0.0646552,0.0462129,0.0735938,0.0287866,wh1yvw6x
10,0.173031,0.0947434,0.117929,0.225466,wh1yvw69
10,0.0387022,0.119694,0.200835,0.0295185,wh1yvwf9
10,0.0258536,0.308758,0.111392,0.039767,wh1yvw4z
10,0.107378,0.124811,0.0551418,0.0765949,wh1yvwdc
10,0.0532751,0.144274,0.0320371,0.0188491,wh1zj9fc
10,0.0572042,0.175522,0.114276,0.00949279,wh1zj9fz
10,0.0850536,0.0550432,0.0769019,0.0180121,wh1yvw5p
10,0.0351105,0.0977536,0.0833652,0.0456539,wh1yvwej
10,0.0556471,0.0811785,0.110033,0.0438667,wh1zj9ej
10,0.0995606,0.072357,0.226964,0.0558761,wh1zj9ep
10,0.0695706,0.0491894,0.0580521,0.0308069,wh1yvwew
10,0.130335,0.12705,0.111747,0.0972406,wh1zj9eu
10,0.116053,0.0994435,0.0699022,0.049678,wh1zj9ev
10,0.0418469,0.0893785,0.245202,0.0468413,wh1zj9ev
10,0.0985988,0.29028,0.0684138,0.0304554,wh1zj9h8
10,0.0745544,0.109102,0.16554,0.047272,wh1yvwhy
10,0.0299232,0.101049,0.0770792,0.0338251,wh1zj8uz
10,0.0411738,0.237755,0.0904527,0.0282545,wh1zj9sf
10,0.0905863,0.273078,0.111369,0.0846314,wh1zj9sv
10,0.110708,0.0633656,0.105516,0.124831,wh1zj8uz
10,0.0333222,0.0714044,0.100598,0.0504663,wh1yv9th
10,0.0829642,0.100201,0.10662,0.0152262,wh1zj9jh
10,0.0459835,0.0874332,0.0709908,0.0266581,wh1zj8vr
10,0.035116,0.0337221,0.0504613,0.0208073,wh1zj9jm
10,0.0278714,0.193391,0.0537025,0.0773289,wh1zj9m2
10,0.0278833,0.151384,0.150246,0.0345275,wh1zj9m6
10,0.0569312,0.106502,0.0964539,0.0249885,wh1zj9mk
10,0.0294689,0.122992,0.0673241,0.0376986,wh1zj9tk
10,0.0706004,0.0653547,0.16078,0.0442442,wh1zj9vr
10,0.105338,0.118742,0.0487258,0.0287004,wh1zj9md
10,0.0543386,0.073936,0.087258,0.0722248,wh1yvdtg
10,0.0729913,0.253564,0.0387936,0.0437414,wh1yvsvg
10,0.108182,0.0673927,0.101085,0.023741,wh1zj9mz
10,0.105151,0.0845843,0.095984,0.107612,wh1zj9q4
10,0.0460001,0.154289,0.198566,0.0569143,wh1ytxqw
10,0.0678384,0.0736966,0.0799088,0.089982,wh1yv8nt
10,0.058857,0.215443,0.0852487,0.0359368,wh1yvenw
10,0.0300898,0.0763816,0.0425806,0.0469776,wh1yvwnx
10,0.0373038,0.195875,0.0508741,0.037938,wh1yttw8
10,0.0270572,0.288525,0.151596,0.0116583,wh1ytxw8
10,0.0381896,0.0623307,0.101762,0.0314511,wh1zj9qx
10,0.169904,0.105712,0.0938686,0.0332821,wh1yvwnu
10,0.132968,0.0566966,0.0191762,0.0380313,wh1zj9nz
10,0.107629,0.0556631,0.0521207,0.0448501,wh1yttrn
10,0.11196,0.0437265,0.0901171,0.0923254,wh1yvwpp
10,0.14268,0.160653,0.0251474,0.0619754,wh1yttrk
10,0.0355792,0.0754737,0.0627281,0.0796372,wh1zj9xk
10,0.0681836,0.0903777,0.208469,0.0313402,wh1zj9xm
10,0.0510561,0.0975041,0.0538237,0.0436488,wh1ytxx8
10,0.0366747,0.117565,0.135882,0.0402002,wh1ytxxb
10,0.0316534,0.0908473,0.0514969,0.0394727,wh1yvwpg
10,0.120359,0.207819,0.0893629,0.0507403,wh1ytxxf
10,0.0762099,0.137709,0.172489,0.0308426,wh1ytxxg
10,0.0839972,0.0605875,0.130772,0.0246974,wh1zj9pu
10,0.125976,0.0662387,0.0509131,0.0215278,wh1zjdrc
10,0.0363873,0.0948135,0.0268532,0.0140448,wh1ytz84
10,0.254596,0.104278,0.0264261,0.0468509,wh1zjbbp
10,0.0597613,0.101685,0.0930102,0.0446107,wh1zjc04
10,0.0476111,0.179193,0.0362598,0.0497933,wh1zjc0h
10,0.15456,0.0930978,0.0631056,0.0497098,wh1ytv26
10,0.042204,0.182141,0.210108,0.0566279,wh1ytv2k
10,0.117915,0.044907,0.0782745,0.0497643,wh1ytv2q
10,0.0342429,0.0461844,0.0593917,0.0242087,wh1ytz2q
10,0.0705568,0.214218,0.0879968,0.0202097,wh1zjbbr
10,0.0727703,0.0986092,0.0374293,0.0501961,wh1zjc02
10,0.0467413,0.0422276,0.0724507,0.0457622,wh1zjc0k
10,0.0715676,0.0533274,0.0609355,0.0541068,wh1zjcbm
10,0.152802,0.060931,0.116367,0.0270008,wh1zjf06
10,0.0510668,0.123208,0.0341077,0.0274974,wh1ytv88
10,0.030628,0.123942,0.0669418,0.0764579,wh1ytv8s
10,0.0579878,0.0926233,0.127065,0.0165263,wh1ytz0e
10,0.0289594,0.0539878,0.0705327,0.0415617,wh1ytz2t
10,0.0788434,0.0316709,0.124104,0.054274,wh1ytz2u
10,0.0907022,0.243569,0.0431248,0.0400305,wh1ytz2v
10,0.0210928,0.100616,0.111414,0.0755319,wh1ytz2z
10,0.10948,0.124481,0.0785264,0.0732884,wh1ytz8b
10,0.0815655,0.148112,0.186208,0.0354833,wh1yvv2y
10,0.0556935,0.0966954,0.0772842,0.076184,wh1zjf8c
10,0.0141968,0.0830538,0.0958036,0.0354738,wh1ytz8b
10,0.0356644,0.119228,0.138545,0.054354,wh1ytz1j
10,0.0578044,0.188721,0.0747569,0.0566236,wh1ytz1n
